 x1,x2, x3, x4, x5, x6, x7,ÈËÊý
-3.83,0.88,-0.57,1.51,-1.07,-0.49,-0.79,2.79336
-3.83,0.88,-0.57,1.52,-1.07,-0.49,-0.79,1.09904
-3.83,0.88,-0.57,1.53,-1.07,-0.49,-0.79,-0.58162
-3.83,0.87,-0.57,1.56,-1.06,-0.48,-0.79,-0.322
-3.83,0.87,-0.57,1.63,-1.05,-0.48,-0.8,-0.18536
-4.14,0.81,0.73,-1.7,-0.41,-0.86,-0.21,1.7959
-4.14,0.8,0.72,-1.57,-0.38,-0.85,-0.21,-1.53809
-4.14,0.8,0.72,-1.57,-0.38,-0.85,-0.21,-1.51076
-4.14,0.8,0.72,-1.55,-0.38,-0.85,-0.21,0.40218
-4.14,0.79,0.72,-1.53,-0.37,-0.85,-0.21,-0.96421
-4.14,0.79,0.72,-1.52,-0.37,-0.85,-0.21,-0.30834
-4.14,0.79,0.72,-1.5,-0.37,-0.85,-0.22,0.51149
-4.14,0.78,0.72,-1.41,-0.35,-0.85,-0.22,-0.92321
-4.14,0.77,0.72,-1.34,-0.33,-0.84,-0.22,0.19722
-4.14,0.77,0.71,-1.3,-0.33,-0.84,-0.22,-0.52696
-4.14,0.77,0.71,-1.28,-0.32,-0.84,-0.22,-0.1717
-4.14,0.75,0.71,-1.17,-0.3,-0.84,-0.23,0.04692
-4.14,0.75,0.71,-1.17,-0.3,-0.84,-0.23,0.19722
-4.14,0.75,0.71,-1.16,-0.3,-0.84,-0.23,-0.13071
-4.14,0.74,0.7,-1.08,-0.28,-0.84,-0.23,0.37486
-4.14,0.74,0.7,-1.04,-0.27,-0.84,-0.23,-1.40145
-4.14,0.73,0.7,-1.01,-0.27,-0.83,-0.23,0.26554
-4.14,0.72,0.7,-0.9,-0.24,-0.83,-0.23,-1.51076
-4.14,0.72,0.7,-0.87,-0.24,-0.83,-0.23,0.15623
-4.14,0.72,0.69,-0.84,-0.23,-0.83,-0.24,-0.39032
-4.14,0.72,0.69,-0.84,-0.23,-0.83,-0.24,-1.56542
-4.14,0.71,0.69,-0.83,-0.23,-0.83,-0.24,0.37486
-4.14,0.71,0.69,-0.82,-0.23,-0.83,-0.24,-0.33567
-4.15,0.7,0.69,-0.73,-0.21,-0.83,-0.24,-0.44498
-4.15,0.7,0.69,-0.69,-0.2,-0.82,-0.24,-1.42878
-4.15,0.7,0.69,-0.68,-0.2,-0.82,-0.24,0.3202
-4.15,0.7,0.69,-0.66,-0.2,-0.82,-0.24,-0.1717
-4.15,0.69,0.69,-0.62,-0.19,-0.82,-0.24,0.15623
-4.15,0.69,0.68,-0.59,-0.18,-0.82,-0.24,-0.33567
-4.15,0.69,0.68,-0.58,-0.18,-0.82,-0.24,-0.47231
-4.15,0.68,0.68,-0.56,-0.17,-0.82,-0.24,-0.18536
-4.15,0.67,0.68,-0.48,-0.16,-0.82,-0.25,-0.07605
-4.15,0.67,0.68,-0.42,-0.15,-0.82,-0.25,-0.00773
-4.15,0.66,0.67,-0.36,-0.13,-0.81,-0.25,0.42951
-4.15,0.65,0.67,-0.29,-0.12,-0.81,-0.25,0.56615
-4.15,0.65,0.67,-0.28,-0.12,-0.81,-0.25,-0.96421
-4.15,0.65,0.67,-0.22,-0.1,-0.81,-0.25,1.6046
-4.15,0.63,0.66,-0.11,-0.08,-0.81,-0.26,0.8121
-4.15,0.63,0.66,-0.1,-0.08,-0.81,-0.26,-0.14437
-4.15,0.63,0.66,-0.07,-0.07,-0.81,-0.26,-0.0214
-4.15,0.63,0.66,-0.06,-0.07,-0.81,-0.26,0.14257
-4.15,0.62,0.66,-0.01,-0.06,-0.8,-0.26,-0.97787
-4.15,0.62,0.66,0.01,-0.06,-0.8,-0.26,-0.26735
-4.15,0.62,0.66,0.02,-0.05,-0.8,-0.26,0.23822
-4.15,0.61,0.66,0.06,-0.05,-0.8,-0.26,-0.13071
-4.15,0.61,0.66,0.07,-0.04,-0.8,-0.26,0.74378
-4.15,0.61,0.66,0.08,-0.04,-0.8,-0.26,-0.33567
-4.15,0.61,0.66,0.09,-0.04,-0.8,-0.26,0.38852
-4.15,0.6,0.65,0.15,-0.03,-0.8,-0.27,-0.45864
-4.15,0.6,0.65,0.15,-0.03,-0.8,-0.27,1.7959
-4.16,0.6,0.65,0.21,-0.02,-0.8,-0.27,0.21089
-4.16,0.59,0.65,0.25,-0.01,-0.8,-0.27,-0.80024
-4.16,0.59,0.65,0.28,0,-0.79,-0.27,1.00339
-4.16,0.59,0.65,0.28,0,-0.79,-0.27,0.27921
-4.16,0.59,0.65,0.29,0,-0.79,-0.27,1.57728
-4.16,0.59,0.65,0.31,0,-0.79,-0.27,-0.21269
-4.16,0.58,0.65,0.31,0.01,-0.79,-0.27,1.44064
-4.16,0.58,0.65,0.32,0.01,-0.79,-0.27,0.14257
-4.16,0.58,0.65,0.34,0.01,-0.79,-0.27,0.55249
-4.16,0.58,0.65,0.35,0.01,-0.79,-0.27,-0.78658
-4.16,0.57,0.64,0.47,0.04,-0.79,-0.28,0.59348
-4.16,0.57,0.64,0.48,0.04,-0.79,-0.28,1.33133
-4.16,0.56,0.64,0.53,0.05,-0.79,-0.28,0.14257
-4.16,0.56,0.64,0.54,0.05,-0.79,-0.28,-0.18536
-4.16,0.56,0.64,0.55,0.06,-0.79,-0.28,0.42951
-4.16,0.56,0.64,0.57,0.06,-0.79,-0.28,0.14257
-4.16,0.55,0.64,0.6,0.06,-0.78,-0.28,-0.90955
-4.16,0.55,0.63,0.61,0.07,-0.78,-0.28,-0.77291
-4.16,0.55,0.63,0.62,0.07,-0.78,-0.28,-1.42878
-4.16,0.54,0.63,0.68,0.08,-0.78,-0.28,2.2878
-4.16,0.54,0.63,0.69,0.08,-0.78,-0.28,-1.29214
-4.16,0.54,0.63,0.7,0.08,-0.78,-0.28,-1.22382
-4.16,0.54,0.63,0.72,0.09,-0.78,-0.28,-1.08718
-4.16,0.53,0.63,0.77,0.1,-0.78,-0.29,0.89408
-4.16,0.53,0.63,0.78,0.1,-0.78,-0.29,-1.31947
-4.16,0.53,0.63,0.81,0.11,-0.78,-0.29,0.30654
-4.16,0.52,0.62,0.86,0.12,-0.78,-0.29,-1.55175
-4.16,0.52,0.62,0.87,0.12,-0.78,-0.29,-1.4971
-4.16,0.52,0.62,0.88,0.12,-0.78,-0.29,-1.55175
-4.16,0.51,0.62,0.93,0.13,-0.77,-0.29,2.15116
-4.16,0.51,0.62,0.96,0.14,-0.77,-0.29,0.07425
-4.16,0.51,0.62,0.96,0.14,-0.77,-0.29,-1.55175
-4.16,0.51,0.62,1.01,0.15,-0.77,-0.29,0.07425
-4.16,0.5,0.62,1.03,0.15,-0.77,-0.29,-0.43131
-4.16,0.5,0.62,1.05,0.16,-0.77,-0.29,0.37486
-4.16,0.5,0.62,1.06,0.16,-0.77,-0.29,0.18356
-4.16,0.5,0.62,1.07,0.16,-0.77,-0.29,1.304
-4.17,0.49,0.61,1.16,0.18,-0.77,-0.3,0.71645
-4.17,0.49,0.61,1.16,0.18,-0.77,-0.3,1.12637
-4.17,0.49,0.61,1.17,0.18,-0.77,-0.3,-0.19903
-4.17,0.49,0.61,1.17,0.18,-0.77,-0.3,0.22455
-4.17,0.49,0.61,1.18,0.18,-0.77,-0.3,0.10158
-4.17,0.49,0.61,1.19,0.19,-0.77,-0.3,0.79844
-4.17,0.48,0.61,1.2,0.19,-0.77,-0.3,0.52516
-4.17,0.48,0.61,1.22,0.19,-0.77,-0.3,1.304
-4.17,0.48,0.61,1.22,0.19,-0.77,-0.3,0.88042
-4.17,0.48,0.61,1.23,0.2,-0.77,-0.3,-0.78658
-4.17,0.48,0.61,1.24,0.2,-0.77,-0.3,-0.88222
-4.17,0.46,0.6,1.37,0.23,-0.76,-0.3,0.22455
-4.17,0.46,0.6,1.38,0.23,-0.76,-0.3,0.89408
-4.17,0.46,0.6,1.39,0.23,-0.76,-0.3,0.4705
-4.17,0.46,0.6,1.39,0.23,-0.76,-0.3,1.76857
-4.17,0.46,0.6,1.41,0.23,-0.76,-0.31,-0.84123
-4.17,0.45,0.6,1.5,0.25,-0.76,-0.31,0.25188
-4.17,0.45,0.6,1.52,0.25,-0.76,-0.31,0.03326
-4.17,0.45,0.6,1.54,0.26,-0.76,-0.31,0.34753
-4.17,0.44,0.6,1.56,0.26,-0.76,-0.31,-1.18283
-4.11,0.41,0.65,-1.7,-0.29,-0.62,-0.23,0.41585
-4.11,0.41,0.65,-1.69,-0.29,-0.62,-0.23,0.4705
-4.11,0.41,0.65,-1.62,-0.28,-0.62,-0.23,-0.74558
-4.11,0.4,0.65,-1.57,-0.26,-0.62,-0.23,0.34753
-4.11,0.4,0.65,-1.56,-0.26,-0.62,-0.23,-1.57908
-4.11,0.4,0.65,-1.55,-0.26,-0.62,-0.23,-1.48343
-4.11,0.4,0.65,-1.53,-0.26,-0.62,-0.23,-1.57908
-4.11,0.39,0.65,-1.53,-0.26,-0.62,-0.23,1.304
-4.11,0.39,0.65,-1.52,-0.25,-0.62,-0.24,-0.84123
-4.11,0.39,0.65,-1.51,-0.25,-0.62,-0.24,-1.1555
-4.11,0.39,0.65,-1.51,-0.25,-0.62,-0.24,-0.14437
-4.11,0.39,0.65,-1.49,-0.25,-0.62,-0.24,-0.6636
-4.11,0.39,0.64,-1.46,-0.24,-0.61,-0.24,-0.88222
-4.11,0.38,0.64,-1.36,-0.22,-0.61,-0.24,2.76603
-4.11,0.37,0.64,-1.35,-0.22,-0.61,-0.24,0.26554
-4.11,0.37,0.64,-1.34,-0.22,-0.61,-0.24,0.07425
-4.11,0.37,0.64,-1.33,-0.22,-0.61,-0.24,-0.96421
-4.11,0.37,0.64,-1.33,-0.21,-0.61,-0.24,0.29287
-4.11,0.37,0.64,-1.32,-0.21,-0.61,-0.24,0.56615
-4.11,0.37,0.64,-1.27,-0.2,-0.61,-0.24,0.48417
-4.11,0.36,0.63,-1.23,-0.19,-0.61,-0.24,0.6208
-4.11,0.36,0.63,-1.22,-0.19,-0.61,-0.24,0.34753
-4.11,0.36,0.63,-1.19,-0.19,-0.61,-0.25,-1.07352
-4.11,0.35,0.63,-1.15,-0.18,-0.6,-0.25,0.01959
-4.11,0.34,0.63,-1.03,-0.15,-0.6,-0.25,-1.48343
-4.11,0.34,0.63,-1,-0.15,-0.6,-0.25,0.21089
-4.11,0.33,0.62,-1,-0.15,-0.6,-0.25,0.34753
-4.11,0.33,0.62,-0.98,-0.14,-0.6,-0.25,-1.48343
-4.12,0.33,0.62,-0.93,-0.13,-0.6,-0.25,-1.51076
-4.12,0.32,0.62,-0.91,-0.13,-0.6,-0.25,-1.53809
-4.12,0.32,0.62,-0.89,-0.12,-0.6,-0.25,-1.42878
-4.12,0.32,0.62,-0.87,-0.12,-0.6,-0.26,-0.39032
-4.12,0.32,0.62,-0.83,-0.11,-0.59,-0.26,-0.52696
-4.12,0.32,0.62,-0.83,-0.11,-0.59,-0.26,-1.55175
-4.12,0.31,0.62,-0.82,-0.11,-0.59,-0.26,-0.00773
-4.12,0.31,0.62,-0.81,-0.11,-0.59,-0.26,-0.11704
-4.12,0.3,0.61,-0.72,-0.09,-0.59,-0.26,-0.19903
-4.12,0.3,0.61,-0.68,-0.08,-0.59,-0.26,-1.48343
-4.12,0.3,0.61,-0.65,-0.07,-0.59,-0.26,-0.00773
-4.12,0.29,0.61,-0.64,-0.07,-0.59,-0.26,0.78477
-4.12,0.29,0.61,-0.62,-0.07,-0.59,-0.26,0.18356
-4.12,0.29,0.61,-0.6,-0.06,-0.59,-0.26,0.10158
-4.12,0.29,0.61,-0.58,-0.06,-0.59,-0.26,-0.14437
-4.12,0.28,0.61,-0.55,-0.05,-0.59,-0.26,-0.11704
-4.12,0.28,0.61,-0.54,-0.05,-0.59,-0.27,-0.99153
-4.12,0.28,0.61,-0.53,-0.05,-0.59,-0.27,-1.51076
-4.12,0.28,0.61,-0.53,-0.05,-0.59,-0.27,0.37486
-4.12,0.27,0.6,-0.45,-0.03,-0.58,-0.27,-0.52696
-4.12,0.26,0.6,-0.34,-0.01,-0.58,-0.27,-0.26735
-4.12,0.26,0.6,-0.34,-0.01,-0.58,-0.27,-1.53809
-4.12,0.26,0.6,-0.33,-0.01,-0.58,-0.27,-1.53809
-4.12,0.26,0.6,-0.32,-0.01,-0.58,-0.27,-1.53809
-4.12,0.25,0.6,-0.28,0,-0.58,-0.27,0.6208
-4.12,0.25,0.6,-0.27,0,-0.58,-0.27,-0.63627
-4.12,0.23,0.59,-0.08,0.04,-0.57,-0.28,1.27667
-4.12,0.23,0.59,-0.06,0.05,-0.57,-0.28,0.30654
-4.12,0.23,0.59,-0.05,0.05,-0.57,-0.28,0.08791
-4.13,0.22,0.58,0.02,0.06,-0.57,-0.28,0.40218
-4.13,0.21,0.58,0.07,0.07,-0.57,-0.28,-0.10338
-4.13,0.21,0.58,0.11,0.08,-0.57,-0.29,1.78224
-4.13,0.21,0.58,0.14,0.09,-0.56,-0.29,1.27667
-4.13,0.2,0.58,0.16,0.09,-0.56,-0.29,0.52516
-4.13,0.2,0.58,0.16,0.09,-0.56,-0.29,2.20582
-4.13,0.2,0.58,0.17,0.09,-0.56,-0.29,0.33386
-4.13,0.2,0.57,0.22,0.1,-0.56,-0.29,0.23822
-4.13,0.19,0.57,0.29,0.12,-0.56,-0.29,1.61827
-4.13,0.18,0.57,0.33,0.13,-0.56,-0.29,0.33386
-4.13,0.18,0.57,0.35,0.13,-0.56,-0.29,-0.60894
-4.13,0.18,0.57,0.35,0.13,-0.56,-0.29,1.42697
-4.13,0.18,0.57,0.35,0.13,-0.56,-0.29,2.49276
-4.13,0.18,0.57,0.36,0.13,-0.56,-0.29,0.01959
-4.13,0.17,0.56,0.48,0.16,-0.55,-0.3,0.70279
-4.13,0.17,0.56,0.5,0.16,-0.55,-0.3,-0.25368
-4.13,0.16,0.56,0.5,0.16,-0.55,-0.3,0.45684
-4.13,0.16,0.56,0.51,0.16,-0.55,-0.3,-1.53809
-4.13,0.16,0.56,0.51,0.17,-0.55,-0.3,-1.51076
-4.13,0.16,0.56,0.54,0.17,-0.55,-0.3,-0.5133
-4.13,0.16,0.56,0.58,0.18,-0.55,-0.3,-0.00773
-4.13,0.15,0.56,0.61,0.19,-0.55,-0.3,-0.85489
-4.13,0.15,0.56,0.62,0.19,-0.55,-0.3,-0.29468
-4.13,0.14,0.55,0.71,0.21,-0.55,-0.3,-1.1555
-4.13,0.14,0.55,0.71,0.21,-0.55,-0.3,0.78477
-4.13,0.14,0.55,0.72,0.21,-0.55,-0.3,-0.39032
-4.13,0.14,0.55,0.73,0.21,-0.55,-0.3,-1.37412
-4.13,0.13,0.55,0.77,0.22,-0.55,-0.31,1.95987
-4.13,0.13,0.55,0.78,0.22,-0.55,-0.31,1.74124
-4.13,0.13,0.55,0.78,0.22,-0.54,-0.31,0.70279
-4.13,0.13,0.55,0.79,0.22,-0.54,-0.31,-1.42878
-4.13,0.13,0.55,0.81,0.23,-0.54,-0.31,1.14003
-4.13,0.13,0.55,0.82,0.23,-0.54,-0.31,-1.56542
-4.13,0.13,0.55,0.82,0.23,-0.54,-0.31,0.29287
-4.13,0.13,0.55,0.83,0.23,-0.54,-0.31,1.87788
-4.13,0.12,0.55,0.86,0.24,-0.54,-0.31,-1.40145
-4.13,0.12,0.55,0.88,0.24,-0.54,-0.31,-1.53809
-4.13,0.11,0.55,0.94,0.25,-0.54,-0.31,1.98719
-4.13,0.11,0.54,0.97,0.26,-0.54,-0.31,-1.4971
-4.14,0.1,0.54,1.05,0.28,-0.54,-0.31,-0.6636
-4.14,0.1,0.54,1.05,0.28,-0.54,-0.31,-1.55175
-4.14,0.1,0.54,1.07,0.28,-0.54,-0.31,0.18356
-4.14,0.1,0.54,1.07,0.28,-0.54,-0.32,0.37486
-4.14,0.09,0.54,1.17,0.3,-0.53,-0.32,0.85309
-4.14,0.09,0.54,1.17,0.3,-0.53,-0.32,0.68912
-4.14,0.09,0.54,1.18,0.3,-0.53,-0.32,0.77111
-4.14,0.09,0.54,1.18,0.3,-0.53,-0.32,-0.5133
-4.14,0.09,0.53,1.19,0.31,-0.53,-0.32,0.40218
-4.14,0.08,0.53,1.22,0.31,-0.53,-0.32,-0.322
-4.14,0.08,0.53,1.23,0.31,-0.53,-0.32,1.14003
-4.14,0.08,0.53,1.23,0.31,-0.53,-0.32,-0.10338
-4.14,0.08,0.53,1.24,0.31,-0.53,-0.32,1.6456
-4.14,0.08,0.53,1.27,0.32,-0.53,-0.32,0.48417
-4.14,0.07,0.53,1.34,0.34,-0.53,-0.32,-0.47231
-4.14,0.07,0.53,1.37,0.34,-0.53,-0.32,-0.88222
-4.14,0.06,0.53,1.39,0.35,-0.53,-0.32,0.52516
-4.14,0.06,0.53,1.39,0.35,-0.53,-0.33,0.71645
-4.14,0.06,0.53,1.4,0.35,-0.53,-0.33,1.22202
-4.14,0.06,0.53,1.41,0.35,-0.53,-0.33,0.56615
-4.14,0.06,0.53,1.42,0.35,-0.53,-0.33,-0.78658
-4.14,0.06,0.52,1.45,0.36,-0.52,-0.33,0.04692
-4.14,0.05,0.52,1.51,0.37,-0.52,-0.33,0.18356
-4.14,0.05,0.52,1.55,0.38,-0.52,-0.33,-0.08972
-4.14,0.01,0.62,-1.68,-0.16,-0.4,-0.35,1.48163
-4.14,0,0.62,-1.61,-0.15,-0.39,-0.35,-0.75925
-4.14,-0.01,0.62,-1.57,-0.14,-0.39,-0.35,-1.53809
-4.14,-0.01,0.62,-1.56,-0.14,-0.39,-0.36,0.59348
-4.14,-0.01,0.62,-1.55,-0.13,-0.39,-0.36,-1.4971
-4.14,-0.01,0.62,-1.55,-0.13,-0.39,-0.36,-1.56542
-4.14,-0.01,0.62,-1.53,-0.13,-0.39,-0.36,-0.03506
-4.14,-0.01,0.62,-1.53,-0.13,-0.39,-0.36,-1.48343
-4.14,-0.01,0.62,-1.51,-0.13,-0.39,-0.36,0.18356
-4.14,-0.01,0.62,-1.51,-0.13,-0.39,-0.36,-0.58162
-4.14,-0.01,0.62,-1.51,-0.13,-0.39,-0.36,-0.54063
-4.14,-0.01,0.62,-1.5,-0.12,-0.39,-0.36,-0.64994
-4.14,-0.02,0.62,-1.48,-0.12,-0.39,-0.36,-0.22636
-4.14,-0.02,0.62,-1.47,-0.12,-0.39,-0.36,0.1699
-4.14,-0.02,0.61,-1.44,-0.11,-0.39,-0.36,-1.55175
-4.14,-0.03,0.61,-1.4,-0.1,-0.39,-0.36,0.36119
-4.14,-0.03,0.61,-1.39,-0.1,-0.39,-0.36,0.53882
-4.14,-0.03,0.61,-1.34,-0.09,-0.38,-0.36,0.48417
-4.14,-0.03,0.61,-1.32,-0.09,-0.38,-0.36,0.51149
-4.14,-0.04,0.61,-1.24,-0.07,-0.38,-0.36,0.59348
-4.14,-0.04,0.61,-1.23,-0.07,-0.38,-0.37,-0.22636
-4.14,-0.05,0.6,-1.19,-0.06,-0.38,-0.37,0.04692
-4.14,-0.05,0.6,-1.19,-0.06,-0.38,-0.37,-0.99153
-4.14,-0.05,0.6,-1.15,-0.05,-0.38,-0.37,-0.54063
-4.14,-0.06,0.6,-1.14,-0.05,-0.38,-0.37,0.08791
-4.14,-0.06,0.6,-1.06,-0.03,-0.38,-0.37,0.51149
-4.14,-0.07,0.6,-1.02,-0.03,-0.37,-0.37,-1.42878
-4.14,-0.07,0.6,-0.99,-0.02,-0.37,-0.37,0.12891
-4.14,-0.08,0.59,-0.92,-0.01,-0.37,-0.37,-1.51076
-4.14,-0.08,0.59,-0.88,0,-0.37,-0.38,-1.48343
-4.14,-0.09,0.59,-0.86,0.01,-0.37,-0.38,0.18356
-4.14,-0.09,0.59,-0.85,0.01,-0.37,-0.38,-0.00773
-4.14,-0.09,0.59,-0.83,0.01,-0.37,-0.38,-1.52442
-4.14,-0.09,0.59,-0.82,0.02,-0.37,-0.38,0.3202
-4.15,-0.09,0.59,-0.82,0.02,-0.37,-0.38,-1.56542
-4.15,-0.09,0.59,-0.81,0.02,-0.37,-0.38,-0.03506
-4.15,-0.09,0.59,-0.8,0.02,-0.37,-0.38,0.21089
-4.15,-0.1,0.58,-0.71,0.04,-0.37,-0.38,-0.14437
-4.15,-0.11,0.58,-0.67,0.05,-0.36,-0.38,-1.42878
-4.15,-0.11,0.58,-0.66,0.05,-0.36,-0.38,0.34753
-4.15,-0.11,0.58,-0.62,0.06,-0.36,-0.38,0.21089
-4.15,-0.12,0.58,-0.6,0.06,-0.36,-0.38,0.25188
-4.15,-0.12,0.58,-0.57,0.07,-0.36,-0.39,-0.73192
-4.15,-0.12,0.58,-0.57,0.07,-0.36,-0.39,0.00593
-4.15,-0.12,0.58,-0.56,0.07,-0.36,-0.39,-0.52696
-4.15,-0.12,0.58,-0.53,0.07,-0.36,-0.39,-0.28101
-4.15,-0.13,0.57,-0.46,0.09,-0.36,-0.39,0.75744
-4.15,-0.13,0.57,-0.45,0.09,-0.36,-0.39,-0.39032
-4.15,-0.14,0.57,-0.4,0.1,-0.36,-0.39,0.41585
-4.15,-0.14,0.57,-0.39,0.1,-0.36,-0.39,-0.28101
-4.15,-0.15,0.57,-0.27,0.13,-0.35,-0.39,0.29287
-4.15,-0.15,0.57,-0.27,0.13,-0.35,-0.39,0.88042
-4.15,-0.15,0.57,-0.26,0.13,-0.35,-0.4,-0.06239
-4.15,-0.17,0.56,-0.17,0.15,-0.35,-0.4,-1.53809
-4.15,-0.17,0.56,-0.09,0.17,-0.35,-0.4,-0.06239
-4.15,-0.18,0.56,-0.08,0.17,-0.35,-0.4,2.12383
-4.15,-0.18,0.56,-0.07,0.17,-0.35,-0.4,1.76857
-4.15,-0.18,0.56,-0.05,0.17,-0.34,-0.4,-0.0214
-4.15,-0.18,0.56,-0.04,0.18,-0.34,-0.4,0.36119
-4.15,-0.2,0.55,0.1,0.21,-0.34,-0.41,0.1699
-4.16,-0.2,0.55,0.15,0.22,-0.34,-0.41,1.6046
-4.16,-0.2,0.55,0.16,0.22,-0.34,-0.41,4.11876
-4.16,-0.2,0.55,0.16,0.22,-0.34,-0.41,2.56108
-4.16,-0.2,0.55,0.17,0.22,-0.34,-0.41,1.04439
-4.16,-0.21,0.55,0.23,0.23,-0.34,-0.41,0.3202
-4.16,-0.21,0.54,0.25,0.24,-0.34,-0.41,0.78477
-4.16,-0.22,0.54,0.28,0.24,-0.33,-0.41,0.98973
-4.16,-0.22,0.54,0.31,0.25,-0.33,-0.41,0.19722
-4.16,-0.22,0.54,0.33,0.25,-0.33,-0.41,-0.1717
-4.16,-0.22,0.54,0.33,0.25,-0.33,-0.41,1.01706
-4.16,-0.22,0.54,0.34,0.26,-0.33,-0.41,-0.26735
-4.16,-0.23,0.54,0.36,0.26,-0.33,-0.41,0.11524
-4.16,-0.23,0.54,0.39,0.27,-0.33,-0.42,-1.31947
-4.16,-0.23,0.54,0.44,0.28,-0.33,-0.42,-0.60894
-4.16,-0.24,0.53,0.5,0.29,-0.33,-0.42,0.38852
-4.16,-0.24,0.53,0.5,0.29,-0.33,-0.42,-0.40399
-4.16,-0.24,0.53,0.51,0.29,-0.33,-0.42,0.08791
-4.16,-0.24,0.53,0.52,0.29,-0.33,-0.42,-1.56542
-4.16,-0.24,0.53,0.52,0.29,-0.33,-0.42,-1.52442
-4.16,-0.24,0.53,0.53,0.29,-0.33,-0.42,-1.55175
-4.16,-0.25,0.53,0.54,0.3,-0.33,-0.42,-0.25368
-4.16,-0.25,0.53,0.56,0.3,-0.33,-0.42,-0.06239
-4.16,-0.26,0.53,0.63,0.31,-0.32,-0.42,-0.47231
-4.16,-0.26,0.53,0.7,0.33,-0.32,-0.42,1.7959
-4.16,-0.26,0.53,0.71,0.33,-0.32,-0.43,-1.18283
-4.16,-0.27,0.53,0.71,0.33,-0.32,-0.43,-1.31947
-4.16,-0.27,0.52,0.73,0.33,-0.32,-0.43,-0.1717
-4.16,-0.27,0.52,0.8,0.35,-0.32,-0.43,-1.57908
-4.16,-0.28,0.52,0.82,0.35,-0.32,-0.43,1.71392
-4.16,-0.28,0.52,0.82,0.35,-0.32,-0.43,-0.22636
-4.16,-0.28,0.52,0.83,0.36,-0.32,-0.43,0.04692
-4.16,-0.29,0.52,0.89,0.37,-0.32,-0.43,-1.44244
-4.16,-0.29,0.52,0.9,0.37,-0.32,-0.43,-1.55175
-4.16,-0.29,0.52,0.95,0.38,-0.31,-0.43,2.20582
-4.16,-0.3,0.51,0.98,0.39,-0.31,-0.43,0.38852
-4.16,-0.3,0.51,0.98,0.39,-0.31,-0.43,-1.52442
-4.16,-0.3,0.51,1.01,0.39,-0.31,-0.43,-0.07605
-4.16,-0.3,0.51,1.03,0.4,-0.31,-0.44,-0.39032
-4.16,-0.3,0.51,1.05,0.4,-0.31,-0.44,0.04692
-4.16,-0.31,0.51,1.08,0.41,-0.31,-0.44,0.37486
-4.16,-0.31,0.51,1.09,0.41,-0.31,-0.44,0.9624
-4.17,-0.32,0.51,1.18,0.43,-0.31,-0.44,0.79844
-4.17,-0.32,0.51,1.18,0.43,-0.31,-0.44,0.6208
-4.17,-0.32,0.51,1.18,0.43,-0.31,-0.44,0.59348
-4.17,-0.32,0.51,1.19,0.43,-0.31,-0.44,-0.49963
-4.17,-0.32,0.51,1.19,0.43,-0.31,-0.44,0.36119
-4.17,-0.32,0.51,1.2,0.43,-0.31,-0.44,0.6208
-4.17,-0.32,0.51,1.2,0.43,-0.31,-0.44,0.3202
-4.17,-0.32,0.5,1.22,0.44,-0.31,-0.44,0.23822
-4.17,-0.32,0.5,1.23,0.44,-0.31,-0.44,0.27921
-4.17,-0.32,0.5,1.24,0.44,-0.3,-0.44,1.98719
-4.17,-0.33,0.5,1.24,0.44,-0.3,-0.44,1.08538
-4.17,-0.33,0.5,1.29,0.45,-0.3,-0.44,0.15623
-4.17,-0.33,0.5,1.31,0.45,-0.3,-0.44,0.42951
-4.17,-0.34,0.5,1.39,0.47,-0.3,-0.45,1.26301
-4.17,-0.34,0.5,1.4,0.47,-0.3,-0.45,0.59348
-4.17,-0.34,0.5,1.41,0.47,-0.3,-0.45,1.54995
-4.17,-0.34,0.5,1.41,0.48,-0.3,-0.45,2.01452
-4.17,-0.35,0.5,1.43,0.48,-0.3,-0.45,-1.04619
-4.17,-0.36,0.49,1.56,0.51,-0.29,-0.45,0.3202
-4.17,-0.36,0.49,1.59,0.51,-0.29,-0.45,-0.08972
-4.17,-0.37,0.49,1.6,0.52,-0.29,-0.45,-0.29468
-4.09,-0.77,0.12,-1.89,0.62,-0.02,-0.59,-0.55429
-4.09,-0.78,0.12,-1.81,0.64,-0.02,-0.59,-0.19903
-4.09,-0.78,0.12,-1.77,0.65,-0.02,-0.59,-1.53809
-4.09,-0.79,0.12,-1.75,0.65,-0.02,-0.59,-1.45611
-4.09,-0.79,0.12,-1.74,0.65,-0.02,-0.59,-1.56542
-4.09,-0.79,0.12,-1.73,0.66,-0.02,-0.6,-1.40145
-4.09,-0.79,0.12,-1.73,0.66,-0.02,-0.6,-0.77291
-4.09,-0.79,0.12,-1.72,0.66,-0.02,-0.6,-1.51076
-4.09,-0.79,0.12,-1.71,0.66,-0.02,-0.6,0.37486
-4.09,-0.79,0.12,-1.7,0.66,-0.02,-0.6,-0.25368
-4.09,-0.79,0.11,-1.67,0.67,-0.02,-0.6,-0.36299
-4.09,-0.8,0.11,-1.66,0.67,-0.02,-0.6,0.53882
-4.09,-0.8,0.11,-1.64,0.67,-0.02,-0.6,-0.60894
-4.09,-0.8,0.11,-1.6,0.68,-0.02,-0.6,0.34753
-4.09,-0.81,0.11,-1.54,0.7,-0.01,-0.6,0.4705
-4.09,-0.81,0.11,-1.52,0.7,-0.01,-0.6,0.68912
-4.09,-0.82,0.1,-1.42,0.72,-0.01,-0.6,-0.30834
